Source,Target,Type,Id,Label,timeset,Weight,0
baixaram,vendo,Undirected,25551,,,1,0
baixaram,adm,Undirected,25550,,,1,0
baixaram,conta,Undirected,25549,,,1,0
conta,preferido,Undirected,25565,,,1,0
conta,filme,Undirected,25564,,,1,0
conta,vulgo,Undirected,25563,,,1,0
conta,perdido,Undirected,25562,,,1,0
conta,reino,Undirected,25561,,,1,0
conta,atlantis,Undirected,25560,,,1,0
conta,vendo,Undirected,25559,,,1,0
conta,adm,Undirected,25558,,,1,0
adm,preferido,Undirected,25572,,,1,0
adm,filme,Undirected,25571,,,1,0
adm,vulgo,Undirected,25570,,,1,0
adm,perdido,Undirected,25569,,,1,0
adm,reino,Undirected,25568,,,1,0
adm,atlantis,Undirected,25567,,,1,0
adm,vendo,Undirected,25566,,,1,0
vendo,feliz,Undirected,25591,,,1,0
vendo,fez,Undirected,25590,,,1,0
vendo,ai,Undirected,25588,,,2,1
vendo,caribe,Undirected,25587,,,1,0
vendo,piratas,Undirected,25586,,,1,0
vendo,maratona,Undirected,25585,,,1,0
vendo,final,Undirected,25584,,,1,0
vendo,ii,Undirected,25583,,,1,0
vendo,frozen,Undirected,25582,,,1,0
vendo,leão,Undirected,25581,,,1,0
vendo,rei,Undirected,25580,,,1,0
vendo,realizo,Undirected,25579,,,1,0
vendo,preferido,Undirected,25578,,,1,0
vendo,filme,Undirected,25577,,,1,0
vendo,vulgo,Undirected,25576,,,1,0
vendo,perdido,Undirected,25575,,,1,0
vendo,reino,Undirected,25574,,,1,0
vendo,atlantis,Undirected,25573,,,1,0
atlantis,preferido,Undirected,25596,,,1,0
atlantis,filme,Undirected,25595,,,1,0
atlantis,vulgo,Undirected,25594,,,1,0
atlantis,perdido,Undirected,25593,,,1,0
atlantis,reino,Undirected,25592,,,1,0
reino,preferido,Undirected,25600,,,1,0
reino,filme,Undirected,25599,,,1,0
reino,vulgo,Undirected,25598,,,1,0
reino,perdido,Undirected,25597,,,1,0
perdido,preferido,Undirected,25603,,,1,0
perdido,filme,Undirected,25602,,,1,0
perdido,vulgo,Undirected,25601,,,1,0
vulgo,preferido,Undirected,25605,,,1,0
vulgo,filme,Undirected,25604,,,1,0
filme,terminar,Undirected,25623,,,1,0
filme,conseguir,Undirected,25622,,,1,0
filme,coloquei,Undirected,25621,,,1,0
filme,♥,Undirected,25619,,,2,1
filme,violetta,Undirected,25618,,,1,0
filme,10,Undirected,25616,,,1,0
filme,top,Undirected,25615,,,1,0
filme,amo,Undirected,25614,,,1,0
filme,"#garotaconheceomundo",Undirected,25613,,,1,0
filme,correndo,Undirected,25612,,,1,0
filme,sapo,Undirected,25611,,,1,0
filme,princesa,Undirected,25610,,,1,0
filme,lendário,Undirected,25609,,,1,0
filme,perfeito,Undirected,25608,,,1,0
filme,icônico,Undirected,25607,,,1,0
filme,preferido,Undirected,25606,,,1,0
vi,decepcionem,Undirected,25649,,,1,0
vi,momento,Undirected,25648,,,1,0
vi,esperei,Undirected,25647,,,1,0
vi,gonies,Undirected,25646,,,1,0
vi,pimentinha,Undirected,25645,,,1,0
vi,patos,Undirected,25644,,,1,0
vi,super,Undirected,25643,,,1,0
vi,quack,Undirected,25642,,,1,0
vi,pateta,Undirected,25641,,,1,0
vi,turma,Undirected,25640,,,1,0
vi,cruj,Undirected,25639,,,1,0
vi,geração,Undirected,25638,,,1,0
vi,velhinhos,Undirected,25637,,,1,0
vi,desenhos,Undirected,25636,,,1,0
vi,kkkkkk,Undirected,25635,,,1,0
vi,grazadeus,Undirected,25634,,,1,0
vi,manhã,Undirected,25633,,,1,0
vi,ata,Undirected,25632,,,1,0
fez,feliz,Undirected,25702,,,1,0
fez,ai,Undirected,25700,,,2,1
fez,caribe,Undirected,25699,,,1,0
fez,piratas,Undirected,25698,,,1,0
fez,maratona,Undirected,25697,,,1,0
fez,final,Undirected,25696,,,1,0
fez,ii,Undirected,25695,,,1,0
fez,frozen,Undirected,25694,,,1,0
fez,leão,Undirected,25693,,,1,0
fez,rei,Undirected,25692,,,1,0
fez,realizo,Undirected,25691,,,1,0
fez,branca,Undirected,25690,,,1,0
fez,cory,Undirected,25689,,,1,0
fez,bordo,Undirected,25688,,,1,0
fez,gêmeos,Undirected,25687,,,1,0
fez,cody,Undirected,25686,,,1,0
fez,zack,Undirected,25685,,,1,0
fez,sentido,Undirected,25684,,,1,0
fez,derek,Undirected,25683,,,1,0
fez,raven,Undirected,25682,,,1,0
fez,visões,Undirected,25681,,,1,0
fez,anual,Undirected,25680,,,1,0
fez,plano,Undirected,25679,,,1,0
fez,assinar,Undirected,25678,,,1,0
assinar,❄,Undirected,25724,,,1,0
assinar,frozen,Undirected,25723,,,1,0
assinar,😍,Undirected,25722,,,1,0
assinar,cinderela,Undirected,25721,,,1,0
assinar,kakakaka,Undirected,25720,,,1,0
assinar,rafinha,Undirected,25719,,,1,0
assinar,fiz,Undirected,25718,,,1,0
assinar,sei,Undirected,25717,,,1,0
assinar,nao,Undirected,25716,,,1,0
assinar,branca,Undirected,25714,,,1,0
assinar,cory,Undirected,25713,,,1,0
assinar,bordo,Undirected,25712,,,1,0
assinar,gêmeos,Undirected,25711,,,1,0
assinar,cody,Undirected,25710,,,1,0
assinar,zack,Undirected,25709,,,1,0
assinar,sentido,Undirected,25708,,,1,0
assinar,derek,Undirected,25707,,,1,0
assinar,raven,Undirected,25706,,,1,0
assinar,visões,Undirected,25705,,,1,0
assinar,anual,Undirected,25704,,,1,0
assinar,plano,Undirected,25703,,,1,0
plano,branca,Undirected,25735,,,1,0
plano,cory,Undirected,25734,,,1,0
plano,bordo,Undirected,25733,,,1,0
plano,gêmeos,Undirected,25732,,,1,0
plano,cody,Undirected,25731,,,1,0
plano,zack,Undirected,25730,,,1,0
plano,sentido,Undirected,25729,,,1,0
plano,derek,Undirected,25728,,,1,0
plano,raven,Undirected,25727,,,1,0
plano,visões,Undirected,25726,,,1,0
plano,anual,Undirected,25725,,,1,0
anual,branca,Undirected,25745,,,1,0
anual,cory,Undirected,25744,,,1,0
anual,bordo,Undirected,25743,,,1,0
anual,gêmeos,Undirected,25742,,,1,0
anual,cody,Undirected,25741,,,1,0
anual,zack,Undirected,25740,,,1,0
anual,sentido,Undirected,25739,,,1,0
anual,derek,Undirected,25738,,,1,0
anual,raven,Undirected,25737,,,1,0
anual,visões,Undirected,25736,,,1,0
visões,💝,Undirected,25775,,,1,0
visões,💞,Undirected,25774,,,1,0
visões,🥺,Undirected,25773,,,1,0
visões,catálogo,Undirected,25772,,,1,0
visões,chegará,Undirected,25771,,,1,0
visões,títulos,Undirected,25770,,,1,0
visões,novos,Undirected,25769,,,1,0
visões,anunciar,Undirected,25768,,,1,0
visões,fim,Undirected,25767,,,1,0
visões,nesse,Undirected,25766,,,1,0
visões,so,Undirected,25765,,,1,0
visões,that's,Undirected,25764,,,1,0
visões,@icewolf_17,Undirected,25763,,,1,0
visões,@disneychannelbr,Undirected,25762,,,1,0
visões,🙌,Undirected,25761,,,1,0
visões,postarem,Undirected,25760,,,1,0
visões,vcs,Undirected,25759,,,1,0
visões,branca,Undirected,25757,,,1,0
visões,cory,Undirected,25756,,,1,0
visões,bordo,Undirected,25755,,,1,0
visões,gêmeos,Undirected,25754,,,1,0
visões,cody,Undirected,25753,,,1,0
visões,zack,Undirected,25752,,,1,0
visões,sentido,Undirected,25751,,,1,0
visões,derek,Undirected,25750,,,1,0
visões,raven,Undirected,25746,,,4,3
raven,💝,Undirected,25815,,,2,1
raven,💞,Undirected,25813,,,2,1
raven,🥺,Undirected,25811,,,2,1
raven,catálogo,Undirected,25809,,,2,1
raven,chegará,Undirected,25807,,,2,1
raven,títulos,Undirected,25805,,,2,1
raven,novos,Undirected,25803,,,2,1
raven,anunciar,Undirected,25801,,,2,1
raven,fim,Undirected,25799,,,2,1
raven,nesse,Undirected,25797,,,2,1
raven,raven,Undirected,25796,,,1,0
raven,so,Undirected,25794,,,2,1
raven,that's,Undirected,25792,,,2,1
raven,@icewolf_17,Undirected,25790,,,2,1
raven,@disneychannelbr,Undirected,25788,,,2,1
raven,🙌,Undirected,25787,,,1,0
raven,postarem,Undirected,25786,,,1,0
raven,vcs,Undirected,25785,,,1,0
raven,branca,Undirected,25783,,,1,0
raven,cory,Undirected,25782,,,1,0
raven,bordo,Undirected,25781,,,1,0
raven,gêmeos,Undirected,25780,,,1,0
raven,cody,Undirected,25779,,,1,0
raven,zack,Undirected,25778,,,1,0
raven,sentido,Undirected,25777,,,1,0
raven,derek,Undirected,25776,,,1,0
derek,branca,Undirected,25823,,,1,0
derek,cory,Undirected,25822,,,1,0
derek,bordo,Undirected,25821,,,1,0
derek,gêmeos,Undirected,25820,,,1,0
derek,cody,Undirected,25819,,,1,0
derek,zack,Undirected,25818,,,1,0
derek,sentido,Undirected,25817,,,1,0
sentido,branca,Undirected,25829,,,1,0
sentido,cory,Undirected,25828,,,1,0
sentido,bordo,Undirected,25827,,,1,0
sentido,gêmeos,Undirected,25826,,,1,0
sentido,cody,Undirected,25825,,,1,0
sentido,zack,Undirected,25824,,,1,0
zack,branca,Undirected,25834,,,1,0
zack,cory,Undirected,25833,,,1,0
zack,bordo,Undirected,25832,,,1,0
zack,gêmeos,Undirected,25831,,,1,0
zack,cody,Undirected,25830,,,1,0
cody,branca,Undirected,25838,,,1,0
cody,cory,Undirected,25837,,,1,0
cody,bordo,Undirected,25836,,,1,0
cody,gêmeos,Undirected,25835,,,1,0
gêmeos,branca,Undirected,25841,,,1,0
gêmeos,cory,Undirected,25840,,,1,0
gêmeos,bordo,Undirected,25839,,,1,0
bordo,branca,Undirected,25843,,,1,0
bordo,cory,Undirected,25842,,,1,0
cory,branca,Undirected,25844,,,1,0
melhor,"#themandalorian",Undirected,25873,,,1,0
melhor,chama,Undirected,25872,,,1,0
melhor,maratona,Undirected,25871,,,1,0
melhor,chuvosa,Undirected,25870,,,1,0
melhor,feira,Undirected,25869,,,1,0
melhor,terça,Undirected,25868,,,1,0
melhor,chegar,Undirected,25867,,,1,0
chegar,😣,Undirected,25896,,,1,0
chegar,dessa,Undirected,25895,,,1,0
chegar,excelência,Undirected,25894,,,1,0
chegar,decepcionado,Undirected,25893,,,1,0
chegar,idioma,Undirected,25892,,,1,0
chegar,legenda,Undirected,25891,,,1,0
chegar,títulos,Undirected,25890,,,1,0
chegar,chega,Undirected,25889,,,1,0
chegar,ano,Undirected,25888,,,1,0
chegar,levou,Undirected,25887,,,1,0
chegar,tamanho,Undirected,25886,,,1,0
chegar,desse,Undirected,25885,,,1,0
chegar,streaming,Undirected,25884,,,1,0
chegar,sistema,Undirected,25883,,,1,0
chegar,despreparo,Undirected,25882,,,1,0
chegar,ótimo,Undirected,25881,,,1,0
chegar,mostrou,Undirected,25880,,,1,0
chegar,"#themandalorian",Undirected,25879,,,1,0
chegar,chama,Undirected,25878,,,1,0
chegar,maratona,Undirected,25877,,,1,0
chegar,chuvosa,Undirected,25876,,,1,0
chegar,feira,Undirected,25875,,,1,0
chegar,terça,Undirected,25874,,,1,0
terça,"#themandalorian",Undirected,25901,,,1,0
terça,chama,Undirected,25900,,,1,0
terça,maratona,Undirected,25899,,,1,0
terça,chuvosa,Undirected,25898,,,1,0
terça,feira,Undirected,25897,,,1,0
feira,"#themandalorian",Undirected,25905,,,1,0
feira,chama,Undirected,25904,,,1,0
feira,maratona,Undirected,25903,,,1,0
feira,chuvosa,Undirected,25902,,,1,0
chuvosa,"#themandalorian",Undirected,25908,,,1,0
chuvosa,chama,Undirected,25907,,,1,0
chuvosa,maratona,Undirected,25906,,,1,0
maratona,feliz,Undirected,25921,,,1,0
maratona,ai,Undirected,25919,,,2,1
maratona,caribe,Undirected,25918,,,1,0
maratona,piratas,Undirected,25917,,,1,0
maratona,final,Undirected,25916,,,1,0
maratona,ii,Undirected,25915,,,1,0
maratona,frozen,Undirected,25914,,,1,0
maratona,leão,Undirected,25913,,,1,0
maratona,rei,Undirected,25912,,,1,0
maratona,realizo,Undirected,25911,,,1,0
maratona,"#themandalorian",Undirected,25910,,,1,0
maratona,chama,Undirected,25909,,,1,0
chama,"#themandalorian",Undirected,25922,,,1,0
"#themandalorian",😊,Undirected,25944,,,1,0
"#themandalorian",títulos,Undirected,25943,,,1,0
"#themandalorian",todos,Undirected,25942,,,1,0
"#themandalorian",wars,Undirected,25941,,,1,0
"#themandalorian",star,Undirected,25940,,,1,0
"#themandalorian",linda,Undirected,25939,,,1,0
"#themandalorian",página,Undirected,25938,,,1,0
"#themandalorian",abriu,Undirected,25937,,,1,0
"#themandalorian",logo,Undirected,25936,,,1,0
"#themandalorian",foto,Undirected,25935,,,1,0
"#themandalorian",child,Undirected,25934,,,1,0
"#themandalorian",amei,Undirected,25933,,,1,0
"#themandalorian",@disney,Undirected,25928,,,1,0
watch,party,Undirected,25945,,,1,0
vcs,🙌,Undirected,25985,,,1,0
vcs,postarem,Undirected,25984,,,1,0
postarem,🙌,Undirected,25986,,,1,0
"🙌",😭,Undirected,25998,,,1,0
"🙌",feliz,Undirected,25997,,,1,0
"🙌",preciosidade,Undirected,25996,,,1,0
"🙌",sério,Undirected,25995,,,1,0
"🙌",🥺,Undirected,25994,,,1,0
"🙌",🏼,Undirected,25993,,,1,0
"🙌",bracinhos,Undirected,25991,,,1,0
"🙌",joga,Undirected,25990,,,1,0
"🙌",encantadoaapaixonadoa,Undirected,25989,,,1,0
"🙌",%,Undirected,25988,,,1,0
"🙌",100,Undirected,25987,,,1,0
@disney,"#hannahmontana",Undirected,26250,,,1,0
@disney,nome,Undirected,26249,,,1,0
@disney,honrar,Undirected,26248,,,1,0
@disney,hd,Undirected,26247,,,1,0
@disney,remasterizar,Undirected,26246,,,1,0
@disney,anos,Undirected,26245,,,1,0
@disney,quantos,Undirected,26244,,,1,0
@disney,demorar,Undirected,26243,,,1,0
@disney,caramba,Undirected,26242,,,1,0
@disney,sd,Undirected,26241,,,1,0
@disney,sucesso,Undirected,26240,,,1,0
@disney,olho,Undirected,26239,,,1,0
ai,feliz,Undirected,26278,,,2,1
ai,ai,Undirected,26277,,,1,0
ai,caribe,Undirected,26275,,,2,1
ai,piratas,Undirected,26273,,,2,1
ai,final,Undirected,26271,,,2,1
ai,ii,Undirected,26269,,,2,1
ai,frozen,Undirected,26267,,,2,1
ai,leão,Undirected,26265,,,2,1
ai,rei,Undirected,26263,,,2,1
ai,realizo,Undirected,26261,,,2,1
ai,favor,Undirected,26260,,,1,0
ai,português,Undirected,26259,,,1,0
ai,legendado,Undirected,26258,,,1,0
ai,metade,Undirected,26257,,,1,0
ai,serviço,Undirected,26256,,,1,0
ai,disponibilizando,Undirected,26255,,,1,0
ai,sério,Undirected,26254,,,1,0
sério,😭,Undirected,26295,,,1,0
sério,feliz,Undirected,26294,,,1,0
sério,preciosidade,Undirected,26293,,,1,0
sério,🥺,Undirected,26292,,,1,0
sério,🏼,Undirected,26291,,,1,0
sério,bracinhos,Undirected,26290,,,1,0
sério,joga,Undirected,26289,,,1,0
sério,encantadoaapaixonadoa,Undirected,26288,,,1,0
sério,%,Undirected,26287,,,1,0
sério,100,Undirected,26286,,,1,0
sério,favor,Undirected,26285,,,1,0
sério,português,Undirected,26284,,,1,0
sério,legendado,Undirected,26283,,,1,0
sério,metade,Undirected,26282,,,1,0
sério,serviço,Undirected,26281,,,1,0
sério,disponibilizando,Undirected,26280,,,1,0
disponibilizando,favor,Undirected,26300,,,1,0
disponibilizando,português,Undirected,26299,,,1,0
disponibilizando,legendado,Undirected,26298,,,1,0
disponibilizando,metade,Undirected,26297,,,1,0
disponibilizando,serviço,Undirected,26296,,,1,0
serviço,favor,Undirected,26304,,,1,0
serviço,português,Undirected,26303,,,1,0
serviço,legendado,Undirected,26302,,,1,0
serviço,metade,Undirected,26301,,,1,0
metade,favor,Undirected,26307,,,1,0
metade,português,Undirected,26306,,,1,0
metade,legendado,Undirected,26305,,,1,0
legendado,favor,Undirected,26309,,,1,0
legendado,português,Undirected,26308,,,1,0
português,favor,Undirected,26310,,,1,0
começar,começo,Undirected,26313,,,1,0
começar,certo,Undirected,26312,,,1,0
começar,jeito,Undirected,26311,,,1,0
jeito,começo,Undirected,26315,,,1,0
jeito,certo,Undirected,26314,,,1,0
certo,começo,Undirected,26316,,,1,0
ata,kkkkkk,Undirected,26319,,,1,0
ata,grazadeus,Undirected,26318,,,1,0
ata,manhã,Undirected,26317,,,1,0
manhã,kkkkkk,Undirected,26321,,,1,0
manhã,grazadeus,Undirected,26320,,,1,0
grazadeus,kkkkkk,Undirected,26322,,,1,0
30,🎊,Undirected,26334,,,1,0
30,🤡,Undirected,26332,,,2,1
30,♥,Undirected,26329,,,3,2
30,😍,Undirected,26326,,,3,2
30,simpsons,Undirected,26325,,,1,0
30,temporadas,Undirected,26324,,,1,0
temporadas,🎊,Undirected,26344,,,1,0
temporadas,🤡,Undirected,26342,,,2,1
temporadas,♥,Undirected,26339,,,3,2
temporadas,😍,Undirected,26336,,,3,2
temporadas,simpsons,Undirected,26335,,,1,0
simpsons,🎊,Undirected,26353,,,1,0
simpsons,🤡,Undirected,26351,,,2,1
simpsons,♥,Undirected,26348,,,3,2
simpsons,😍,Undirected,26345,,,3,2
"😍",❄,Undirected,26383,,,1,0
"😍",frozen,Undirected,26382,,,1,0
"😍",cinderela,Undirected,26381,,,1,0
"😍",kakakaka,Undirected,26380,,,1,0
"😍",rafinha,Undirected,26379,,,1,0
"😍",fiz,Undirected,26378,,,1,0
"😍",sei,Undirected,26377,,,1,0
"😍",nao,Undirected,26376,,,1,0
"😍",🎊,Undirected,26372,,,3,2
"😍",😍,Undirected,26369,,,3,2
"😍",🤡,Undirected,26363,,,6,5
"😍",♥,Undirected,26354,,,9,8
"♥",terminar,Undirected,26413,,,2,1
"♥",conseguir,Undirected,26411,,,2,1
"♥",coloquei,Undirected,26409,,,2,1
"♥",violetta,Undirected,26407,,,2,1
"♥",10,Undirected,26405,,,2,1
"♥",top,Undirected,26403,,,2,1
"♥",amo,Undirected,26401,,,2,1
"♥","#garotaconheceomundo",Undirected,26399,,,2,1
"♥",correndo,Undirected,26397,,,2,1
"♥",🎊,Undirected,26394,,,3,2
"♥",♥,Undirected,26390,,,4,3
"♥",🤡,Undirected,26384,,,6,5
"🤡",🎊,Undirected,26416,,,2,1
"🤡",🤡,Undirected,26415,,,1,0
streaming,futuro,Undirected,26545,,,2,1
streaming,listinha,Undirected,26543,,,2,1
streaming,dá,Undirected,26541,,,2,1
streaming,entrarem,Undirected,26539,,,2,1
streaming,algumas,Undirected,26537,,,2,1
streaming,apesar,Undirected,26535,,,2,1
streaming,sobre,Undirected,26533,,,2,1
streaming,vídeo,Undirected,26531,,,2,1
streaming,fevereiro,Undirected,26529,,,2,1
streaming,😣,Undirected,26528,,,1,0
streaming,dessa,Undirected,26527,,,1,0
streaming,excelência,Undirected,26526,,,1,0
streaming,decepcionado,Undirected,26525,,,1,0
streaming,idioma,Undirected,26524,,,1,0
streaming,legenda,Undirected,26523,,,1,0
streaming,títulos,Undirected,26522,,,1,0
streaming,chega,Undirected,26521,,,1,0
streaming,ano,Undirected,26520,,,1,0
streaming,levou,Undirected,26519,,,1,0
streaming,tamanho,Undirected,26518,,,1,0
streaming,desse,Undirected,26517,,,1,0
streaming,sistema,Undirected,26516,,,1,0
streaming,despreparo,Undirected,26515,,,1,0
streaming,ótimo,Undirected,26514,,,1,0
streaming,mostrou,Undirected,26513,,,1,0
icônico,sapo,Undirected,26553,,,1,0
icônico,princesa,Undirected,26552,,,1,0
icônico,lendário,Undirected,26551,,,1,0
icônico,perfeito,Undirected,26550,,,1,0
perfeito,action,Undirected,26558,,,1,0
perfeito,live,Undirected,26557,,,1,0
perfeito,sapo,Undirected,26556,,,1,0
perfeito,princesa,Undirected,26555,,,1,0
perfeito,lendário,Undirected,26554,,,1,0
lendário,sapo,Undirected,26560,,,1,0
lendário,princesa,Undirected,26559,,,1,0
princesa,sapo,Undirected,26561,,,1,0
filho,"#wakandaforever",Undirected,26568,,,1,0
filho,escolha,Undirected,26567,,,1,0
filho,linda,Undirected,26566,,,1,0
filho,achei,Undirected,26565,,,1,0
filho,negra,Undirected,26564,,,1,0
filho,pantera,Undirected,26563,,,1,0
filho,escolheu,Undirected,26562,,,1,0
escolheu,"#wakandaforever",Undirected,26574,,,1,0
escolheu,escolha,Undirected,26573,,,1,0
escolheu,linda,Undirected,26572,,,1,0
escolheu,achei,Undirected,26571,,,1,0
escolheu,negra,Undirected,26570,,,1,0
escolheu,pantera,Undirected,26569,,,1,0
pantera,"#wakandaforever",Undirected,26579,,,1,0
pantera,escolha,Undirected,26578,,,1,0
pantera,linda,Undirected,26577,,,1,0
pantera,achei,Undirected,26576,,,1,0
pantera,negra,Undirected,26575,,,1,0
negra,"#wakandaforever",Undirected,26583,,,1,0
negra,escolha,Undirected,26582,,,1,0
negra,linda,Undirected,26581,,,1,0
negra,achei,Undirected,26580,,,1,0
achei,"#wakandaforever",Undirected,26586,,,1,0
achei,escolha,Undirected,26585,,,1,0
achei,linda,Undirected,26584,,,1,0
linda,😊,Undirected,26599,,,1,0
linda,títulos,Undirected,26598,,,1,0
linda,todos,Undirected,26597,,,1,0
linda,wars,Undirected,26596,,,1,0
linda,star,Undirected,26595,,,1,0
linda,página,Undirected,26594,,,1,0
linda,abriu,Undirected,26593,,,1,0
linda,logo,Undirected,26592,,,1,0
linda,foto,Undirected,26591,,,1,0
linda,child,Undirected,26590,,,1,0
linda,amei,Undirected,26589,,,1,0
linda,"#wakandaforever",Undirected,26588,,,1,0
linda,escolha,Undirected,26587,,,1,0
escolha,"#wakandaforever",Undirected,26600,,,1,0
mostrou,😣,Undirected,26615,,,1,0
mostrou,dessa,Undirected,26614,,,1,0
mostrou,excelência,Undirected,26613,,,1,0
mostrou,decepcionado,Undirected,26612,,,1,0
mostrou,idioma,Undirected,26611,,,1,0
mostrou,legenda,Undirected,26610,,,1,0
mostrou,títulos,Undirected,26609,,,1,0
mostrou,chega,Undirected,26608,,,1,0
mostrou,ano,Undirected,26607,,,1,0
mostrou,levou,Undirected,26606,,,1,0
mostrou,tamanho,Undirected,26605,,,1,0
mostrou,desse,Undirected,26604,,,1,0
mostrou,sistema,Undirected,26603,,,1,0
mostrou,despreparo,Undirected,26602,,,1,0
mostrou,ótimo,Undirected,26601,,,1,0
"ótimo",😣,Undirected,26629,,,1,0
"ótimo",dessa,Undirected,26628,,,1,0
"ótimo",excelência,Undirected,26627,,,1,0
"ótimo",decepcionado,Undirected,26626,,,1,0
"ótimo",idioma,Undirected,26625,,,1,0
"ótimo",legenda,Undirected,26624,,,1,0
"ótimo",títulos,Undirected,26623,,,1,0
"ótimo",chega,Undirected,26622,,,1,0
"ótimo",ano,Undirected,26621,,,1,0
"ótimo",levou,Undirected,26620,,,1,0
"ótimo",tamanho,Undirected,26619,,,1,0
"ótimo",desse,Undirected,26618,,,1,0
"ótimo",sistema,Undirected,26617,,,1,0
"ótimo",despreparo,Undirected,26616,,,1,0
despreparo,😣,Undirected,26642,,,1,0
despreparo,dessa,Undirected,26641,,,1,0
despreparo,excelência,Undirected,26640,,,1,0
despreparo,decepcionado,Undirected,26639,,,1,0
despreparo,idioma,Undirected,26638,,,1,0
despreparo,legenda,Undirected,26637,,,1,0
despreparo,títulos,Undirected,26636,,,1,0
despreparo,chega,Undirected,26635,,,1,0
despreparo,ano,Undirected,26634,,,1,0
despreparo,levou,Undirected,26633,,,1,0
despreparo,tamanho,Undirected,26632,,,1,0
despreparo,desse,Undirected,26631,,,1,0
despreparo,sistema,Undirected,26630,,,1,0
sistema,😣,Undirected,26654,,,1,0
sistema,dessa,Undirected,26653,,,1,0
sistema,excelência,Undirected,26652,,,1,0
sistema,decepcionado,Undirected,26651,,,1,0
sistema,idioma,Undirected,26650,,,1,0
sistema,legenda,Undirected,26649,,,1,0
sistema,títulos,Undirected,26648,,,1,0
sistema,chega,Undirected,26647,,,1,0
sistema,ano,Undirected,26646,,,1,0
sistema,levou,Undirected,26645,,,1,0
sistema,tamanho,Undirected,26644,,,1,0
sistema,desse,Undirected,26643,,,1,0
desse,😣,Undirected,26665,,,1,0
desse,dessa,Undirected,26664,,,1,0
desse,excelência,Undirected,26663,,,1,0
desse,decepcionado,Undirected,26662,,,1,0
desse,idioma,Undirected,26661,,,1,0
desse,legenda,Undirected,26660,,,1,0
desse,títulos,Undirected,26659,,,1,0
desse,chega,Undirected,26658,,,1,0
desse,ano,Undirected,26657,,,1,0
desse,levou,Undirected,26656,,,1,0
desse,tamanho,Undirected,26655,,,1,0
tamanho,😣,Undirected,26675,,,1,0
tamanho,dessa,Undirected,26674,,,1,0
tamanho,excelência,Undirected,26673,,,1,0
tamanho,decepcionado,Undirected,26672,,,1,0
tamanho,idioma,Undirected,26671,,,1,0
tamanho,legenda,Undirected,26670,,,1,0
tamanho,títulos,Undirected,26669,,,1,0
tamanho,chega,Undirected,26668,,,1,0
tamanho,ano,Undirected,26667,,,1,0
tamanho,levou,Undirected,26666,,,1,0
levou,😣,Undirected,26684,,,1,0
levou,dessa,Undirected,26683,,,1,0
levou,excelência,Undirected,26682,,,1,0
levou,decepcionado,Undirected,26681,,,1,0
levou,idioma,Undirected,26680,,,1,0
levou,legenda,Undirected,26679,,,1,0
levou,títulos,Undirected,26678,,,1,0
levou,chega,Undirected,26677,,,1,0
levou,ano,Undirected,26676,,,1,0
ano,😣,Undirected,26692,,,1,0
ano,dessa,Undirected,26691,,,1,0
ano,excelência,Undirected,26690,,,1,0
ano,decepcionado,Undirected,26689,,,1,0
ano,idioma,Undirected,26688,,,1,0
ano,legenda,Undirected,26687,,,1,0
ano,títulos,Undirected,26686,,,1,0
ano,chega,Undirected,26685,,,1,0
chega,😣,Undirected,26699,,,1,0
chega,dessa,Undirected,26698,,,1,0
chega,excelência,Undirected,26697,,,1,0
chega,decepcionado,Undirected,26696,,,1,0
chega,idioma,Undirected,26695,,,1,0
chega,legenda,Undirected,26694,,,1,0
chega,títulos,Undirected,26693,,,1,0
títulos,😊,Undirected,26728,,,1,0
títulos,todos,Undirected,26727,,,1,0
títulos,wars,Undirected,26726,,,1,0
títulos,star,Undirected,26725,,,1,0
títulos,página,Undirected,26724,,,1,0
títulos,abriu,Undirected,26723,,,1,0
títulos,logo,Undirected,26722,,,1,0
títulos,foto,Undirected,26721,,,1,0
títulos,child,Undirected,26720,,,1,0
títulos,amei,Undirected,26719,,,1,0
títulos,💝,Undirected,26718,,,1,0
títulos,💞,Undirected,26717,,,1,0
títulos,🥺,Undirected,26716,,,1,0
títulos,catálogo,Undirected,26715,,,1,0
títulos,chegará,Undirected,26714,,,1,0
títulos,novos,Undirected,26713,,,1,0
títulos,anunciar,Undirected,26712,,,1,0
títulos,fim,Undirected,26711,,,1,0
títulos,nesse,Undirected,26710,,,1,0
títulos,so,Undirected,26709,,,1,0
títulos,that's,Undirected,26708,,,1,0
títulos,@icewolf_17,Undirected,26707,,,1,0
títulos,@disneychannelbr,Undirected,26706,,,1,0
títulos,😣,Undirected,26705,,,1,0
títulos,dessa,Undirected,26704,,,1,0
títulos,excelência,Undirected,26703,,,1,0
títulos,decepcionado,Undirected,26702,,,1,0
títulos,idioma,Undirected,26701,,,1,0
títulos,legenda,Undirected,26700,,,1,0
legenda,😣,Undirected,26733,,,1,0
legenda,dessa,Undirected,26732,,,1,0
legenda,excelência,Undirected,26731,,,1,0
legenda,decepcionado,Undirected,26730,,,1,0
legenda,idioma,Undirected,26729,,,1,0
idioma,😣,Undirected,26737,,,1,0
idioma,dessa,Undirected,26736,,,1,0
idioma,excelência,Undirected,26735,,,1,0
idioma,decepcionado,Undirected,26734,,,1,0
decepcionado,😣,Undirected,26740,,,1,0
decepcionado,dessa,Undirected,26739,,,1,0
