,user_screen_name,user_id,user_is_verified,retweeted_from_screen_name,retweeted_from_id,retweeted_from_is_verified,screen_name_mention_1,id_mention_1,in_reply_to_screen_name,in_reply_to_user_id,created_at,id,text,retweet_count,favorite_count,user_followers,user_following
8245,AleSapona,1278062056709730305,False,,0,,,0,0,0,2020-11-18 01:23:52,1328871512569425921,Me passa tua conta no #DisneyPlus que eu te mando um nudez https://t.co/KRikNy0oGb,1,4,127,464
8246,L_marriel,1154880815404392448,False,sickofthisnoise,1312618345338994689,False,sickofthisnoise,1312618345338994689,0,0,2020-11-18 01:23:51,1328871509901893635,RT @sickofthisnoise: vou dar conta Disney+ para todos que derem RT/FAV nesse tweet (tem que estar me seguindo e ativar as notificações) #Di…,1447,0,109,327
8247,sunflowercondor,2805935266,False,sickofthisnoise,1312618345338994689,False,sickofthisnoise,1312618345338994689,0,0,2020-11-18 01:23:51,1328871509478268928,RT @sickofthisnoise: vou dar conta Disney+ para todos que derem RT/FAV nesse tweet (tem que estar me seguindo e ativar as notificações) #Di…,1447,0,944,910
8248,carolbrist,186102115,False,lopezkadu,540392373,False,lopezkadu,540392373,0,0,2020-11-18 01:23:51,1328871507477622785,"RT @lopezkadu: Esse momento é meu!
#DisneyPlus https://t.co/1PG8f3mvHd",34,0,6692,1563
8249,variejinx,1300841266322771977,False,sickofthisnoise,1312618345338994689,False,sickofthisnoise,1312618345338994689,0,0,2020-11-18 01:23:51,1328871506814922753,RT @sickofthisnoise: vou dar conta Disney+ para todos que derem RT/FAV nesse tweet (tem que estar me seguindo e ativar as notificações) #Di…,1447,0,1852,1948
8250,donnoverao,904091077820522496,False,mutiroesmanu,1713383844,False,mutiroesmanu,1713383844,0,0,2020-11-18 01:23:47,1328871490083840004,"RT @mutiroesmanu: ✨SORTEIO DISNEY PLUS: 5 GANHADORES✨ 

REGRAS: 
-Seguir o perfil @donnoverao e @mutiroesmanu 
-Dar RT e FAV nesse tweet
-…",29,0,897,749
8251,mylifelarisfc,1281638642893627393,False,mutiroesmanu,1713383844,False,mutiroesmanu,1713383844,0,0,2020-11-18 01:23:47,1328871489899204608,"RT @mutiroesmanu: ✨SORTEIO DISNEY PLUS: 5 GANHADORES✨ 

REGRAS: 
-Seguir o perfil @donnoverao e @mutiroesmanu 
-Dar RT e FAV nesse tweet
-…",29,0,418,399
8252,turooobom,1310562476174569472,False,rochaxvl,1328802047618060295,False,rochaxvl,1328802047618060295,0,0,2020-11-18 01:23:46,1328871486950666243,RT @rochaxvl: Quem tiver #DisneyPlus vamos ser amigos forever🙃💕,1,0,3,26
8253,ReiJoker2,1259992727527268356,False,Nandagaah,1072260171622158336,False,Nandagaah,1072260171622158336,0,0,2020-11-18 01:23:43,1328871475139538944,"RT @Nandagaah: EU INDO ENTRAR NO DISNEY PLUS COM A CONTA DE OUTRA PESSOA// EU VOLTANDO PORQUE TEM MUITO GENTE ASSISTINDO
#DisneyPlus https:…",529,0,38,53
8254,renattz_,1077079684142284800,False,winiciuzzzz,1040187088728195072,False,winiciuzzzz,1040187088728195072,0,0,2020-11-18 01:23:41,1328871466918703106,"RT @winiciuzzzz: 🌈🎬  SORTEIO DISNEY PLUS  🎬🌈

- FAV + RT 
- ME SEGUIR 
- DEIXAR UM COMENTÁRIO 

SERÃO 4 GANHADORES
O RESULTADO SAI ÀS 23H…",27,0,46,331
8255,d_luscax,1267486907526721539,False,RozendoRafaela,1312218255189307392,False,RozendoRafaela,1312218255189307392,0,0,2020-11-18 01:23:38,1328871454163820549,"RT @RozendoRafaela: ❗️SORTEIO DISNEY+ (PLUS) ❗️ 
   
  - curtir o Tweet 
  - de rt e fav 
  - me siga 
  - comente um print provando que me…",67,0,168,173
8256,MisComenta,2652693793,False,mutiroesmanu,1713383844,False,mutiroesmanu,1713383844,0,0,2020-11-18 01:23:35,1328871441148895232,"RT @mutiroesmanu: ✨SORTEIO DISNEY PLUS: 5 GANHADORES✨ 

REGRAS: 
-Seguir o perfil @donnoverao e @mutiroesmanu 
-Dar RT e FAV nesse tweet
-…",29,0,2966,768
